Dataset,Mixture 1,Mixture 2,Experimental Values,augmentation_Action
Ravia 5,12424,110,0.333333333,add_2-1
Ravia 5,12425,120,0.333333333,remove_1-2
Ravia 5,12426,120,0.333333333,remove_1-2
Ravia 5,12427,120,0.333333333,remove_1-2
Ravia 5,12428,120,0.333333333,remove_1-2
Ravia 5,12429,120,0.333333333,remove_1-2
Ravia 5,12430,120,0.333333333,remove_1-2
Ravia 5,12431,120,0.333333333,remove_1-2
Ravia 5,12432,120,0.333333333,remove_1-2
Ravia 5,12433,120,0.333333333,remove_1-2
Ravia 5,12434,120,0.333333333,remove_1-2
Ravia 5,12435,120,0.333333333,remove_1-2
Ravia 5,12436,120,0.333333333,remove_1-2
Ravia 5,12437,120,0.333333333,remove_1-2
Bushdid,12438,385,0.576923077,add_1-2
Bushdid,12439,385,0.576923077,add_1-2
Bushdid,12440,385,0.576923077,add_1-2
Bushdid,12441,385,0.576923077,add_1-2
Bushdid,12442,385,0.576923077,add_1-2
Bushdid,12443,385,0.576923077,add_1-2
Bushdid,12444,385,0.576923077,add_1-2
Bushdid,12445,385,0.576923077,add_1-2
Bushdid,12446,385,0.576923077,add_1-2
Bushdid,12447,385,0.576923077,add_1-2
Bushdid,12448,385,0.576923077,add_1-2
Bushdid,12449,385,0.576923077,add_1-2
Bushdid,12450,385,0.576923077,add_1-2
Bushdid,12451,385,0.576923077,add_1-2
Bushdid,12452,385,0.576923077,add_1-2
Bushdid,12453,385,0.576923077,add_1-2
Bushdid,12454,385,0.576923077,add_1-2
Bushdid,12455,385,0.576923077,add_1-2
Bushdid,12456,385,0.576923077,add_1-2
Bushdid,12457,385,0.576923077,add_1-2
Bushdid,12458,385,0.576923077,add_1-2
Bushdid,12459,385,0.576923077,add_1-2
Bushdid,12460,385,0.576923077,add_1-2
Bushdid,12461,385,0.576923077,add_1-2
Bushdid,12462,385,0.576923077,add_1-2
Bushdid,12463,385,0.576923077,add_1-2
Bushdid,12464,385,0.576923077,add_1-2
Bushdid,12465,385,0.576923077,add_1-2
Bushdid,12466,385,0.576923077,add_1-2
Bushdid,12467,385,0.576923077,add_1-2
Bushdid,12468,497,0.576923077,add_2-1
Bushdid,12469,497,0.576923077,add_2-1
Bushdid,12470,497,0.576923077,add_2-1
Bushdid,12471,497,0.576923077,add_2-1
Bushdid,12472,497,0.576923077,add_2-1
Bushdid,12473,497,0.576923077,add_2-1
Bushdid,12474,497,0.576923077,add_2-1
Bushdid,12475,497,0.576923077,add_2-1
Bushdid,12476,497,0.576923077,add_2-1
Bushdid,12477,497,0.576923077,add_2-1
Bushdid,12478,497,0.576923077,add_2-1
Bushdid,12479,497,0.576923077,add_2-1
Bushdid,12480,497,0.576923077,add_2-1
Bushdid,12481,497,0.576923077,add_2-1
Bushdid,12482,497,0.576923077,add_2-1
Bushdid,12483,497,0.576923077,add_2-1
Bushdid,12484,497,0.576923077,add_2-1
Bushdid,12485,497,0.576923077,add_2-1
Bushdid,12486,497,0.576923077,add_2-1
Bushdid,12487,497,0.576923077,add_2-1
Bushdid,12488,497,0.576923077,add_2-1
Bushdid,12489,497,0.576923077,add_2-1
Bushdid,12490,497,0.576923077,add_2-1
Bushdid,12491,497,0.576923077,add_2-1
Bushdid,12492,497,0.576923077,add_2-1
Bushdid,12493,497,0.576923077,add_2-1
Bushdid,12494,497,0.576923077,add_2-1
Bushdid,12495,497,0.576923077,add_2-1
Bushdid,12496,497,0.576923077,add_2-1
Bushdid,12497,497,0.576923077,add_2-1
Bushdid,12498,213,0.692307692,add_1-2
Bushdid,12499,213,0.692307692,add_1-2
Bushdid,12500,213,0.692307692,add_1-2
Bushdid,12501,213,0.692307692,add_1-2
Bushdid,12502,242,0.692307692,add_2-1
Bushdid,12503,242,0.692307692,add_2-1
Bushdid,12504,242,0.692307692,add_2-1
Bushdid,12505,242,0.692307692,add_2-1
Bushdid,12506,213,0.692307692,remove_1-2
Bushdid,12507,213,0.692307692,remove_1-2
Bushdid,12508,213,0.692307692,remove_1-2
Bushdid,12509,213,0.692307692,remove_1-2
Bushdid,12510,213,0.692307692,remove_1-2
Bushdid,12511,213,0.692307692,remove_1-2
Bushdid,12512,496,0.269230769,add_1-2
Bushdid,12513,402,0.269230769,add_2-1
Bushdid,12514,496,0.269230769,remove_1-2
Bushdid,12515,496,0.269230769,remove_1-2
Bushdid,12516,496,0.269230769,remove_1-2
Bushdid,12517,496,0.269230769,remove_1-2
Bushdid,12518,496,0.269230769,remove_1-2
Bushdid,12519,496,0.269230769,remove_1-2
Bushdid,12520,496,0.269230769,remove_1-2
Bushdid,12521,496,0.269230769,remove_1-2
Bushdid,12522,496,0.269230769,remove_1-2
Bushdid,12523,287,0.538461538,add_1-2
Bushdid,12524,287,0.538461538,add_1-2
Bushdid,12525,287,0.538461538,add_1-2
Bushdid,12526,287,0.538461538,add_1-2
Bushdid,12527,287,0.538461538,add_1-2
Bushdid,12528,287,0.538461538,add_1-2
Bushdid,12529,287,0.538461538,add_1-2
Bushdid,12530,287,0.538461538,add_1-2
Bushdid,12531,287,0.538461538,add_1-2
Bushdid,12532,287,0.538461538,add_1-2
Bushdid,12533,489,0.538461538,add_2-1
Bushdid,12534,489,0.538461538,add_2-1
Bushdid,12535,489,0.538461538,add_2-1
Bushdid,12536,489,0.538461538,add_2-1
Bushdid,12537,489,0.538461538,add_2-1
Bushdid,12538,489,0.538461538,add_2-1
Bushdid,12539,489,0.538461538,add_2-1
Bushdid,12540,489,0.538461538,add_2-1
Bushdid,12541,489,0.538461538,add_2-1
Bushdid,12542,489,0.538461538,add_2-1
Bushdid,12543,511,0.576923077,add_1-2
Bushdid,12544,511,0.576923077,add_1-2
Bushdid,12545,511,0.576923077,add_1-2
Bushdid,12546,511,0.576923077,add_1-2
Bushdid,12547,511,0.576923077,add_1-2
Bushdid,12548,511,0.576923077,add_1-2
Bushdid,12549,511,0.576923077,add_1-2
Bushdid,12550,511,0.576923077,add_1-2
Bushdid,12551,511,0.576923077,add_1-2
Bushdid,12552,511,0.576923077,add_1-2
Bushdid,12553,501,0.576923077,add_2-1
Bushdid,12554,501,0.576923077,add_2-1
Bushdid,12555,501,0.576923077,add_2-1
Bushdid,12556,501,0.576923077,add_2-1
Bushdid,12557,501,0.576923077,add_2-1
Bushdid,12558,501,0.576923077,add_2-1
Bushdid,12559,501,0.576923077,add_2-1
Bushdid,12560,501,0.576923077,add_2-1
Bushdid,12561,501,0.576923077,add_2-1
Bushdid,12562,501,0.576923077,add_2-1
Bushdid,12563,511,0.576923077,remove_1-2
Bushdid,12564,511,0.576923077,remove_1-2
Bushdid,12565,511,0.576923077,remove_1-2
Bushdid,12566,511,0.576923077,remove_1-2
Bushdid,12567,511,0.576923077,remove_1-2
Bushdid,12568,511,0.576923077,remove_1-2
Bushdid,12569,511,0.576923077,remove_1-2
Bushdid,12570,511,0.576923077,remove_1-2
Bushdid,12571,511,0.576923077,remove_1-2
Bushdid,12572,511,0.576923077,remove_1-2
Bushdid,12573,511,0.576923077,remove_1-2
Bushdid,12574,511,0.576923077,remove_1-2
Bushdid,12575,511,0.576923077,remove_1-2
Bushdid,12576,511,0.576923077,remove_1-2
Bushdid,12577,511,0.576923077,remove_1-2
Bushdid,12578,511,0.576923077,remove_1-2
Bushdid,12579,511,0.576923077,remove_1-2
Bushdid,12580,511,0.576923077,remove_1-2
Bushdid,12581,511,0.576923077,remove_1-2
Bushdid,12582,511,0.576923077,remove_1-2
Bushdid,12583,274,0.307692308,add_1-2
Bushdid,12584,111,0.307692308,add_2-1
Bushdid,12585,274,0.307692308,remove_1-2
Bushdid,12586,274,0.307692308,remove_1-2
Bushdid,12587,274,0.307692308,remove_1-2
Bushdid,12588,274,0.307692308,remove_1-2
Bushdid,12589,274,0.307692308,remove_1-2
Bushdid,12590,274,0.307692308,remove_1-2
Bushdid,12591,274,0.307692308,remove_1-2
Bushdid,12592,274,0.307692308,remove_1-2
Bushdid,12593,274,0.307692308,remove_1-2
Bushdid,12594,274,0.307692308,remove_1-2
Bushdid,12595,274,0.307692308,remove_1-2
Bushdid,12596,274,0.307692308,remove_1-2
Bushdid,12597,274,0.307692308,remove_1-2
Bushdid,12598,274,0.307692308,remove_1-2
Bushdid,12599,274,0.307692308,remove_1-2
Bushdid,12600,274,0.307692308,remove_1-2
Bushdid,12601,274,0.307692308,remove_1-2
Bushdid,12602,274,0.307692308,remove_1-2
Bushdid,12603,274,0.307692308,remove_1-2
Bushdid,12604,274,0.307692308,remove_1-2
Bushdid,12605,274,0.307692308,remove_1-2
Bushdid,12606,274,0.307692308,remove_1-2
Bushdid,12607,274,0.307692308,remove_1-2
Bushdid,12608,274,0.307692308,remove_1-2
Bushdid,12609,274,0.307692308,remove_1-2
Bushdid,12610,274,0.307692308,remove_1-2
Bushdid,12611,274,0.307692308,remove_1-2
Bushdid,12612,274,0.307692308,remove_1-2
Bushdid,12613,274,0.307692308,remove_1-2
Bushdid,12614,68,0.5,add_1-2
Bushdid,12615,68,0.5,add_1-2
Bushdid,12616,68,0.5,add_1-2
Bushdid,12617,68,0.5,add_1-2
Bushdid,12618,68,0.5,add_1-2
Bushdid,12619,189,0.5,add_2-1
Bushdid,12620,189,0.5,add_2-1
Bushdid,12621,189,0.5,add_2-1
Bushdid,12622,189,0.5,add_2-1
Bushdid,12623,189,0.5,add_2-1
Bushdid,12624,68,0.5,remove_1-2
Bushdid,12625,68,0.5,remove_1-2
Bushdid,12626,68,0.5,remove_1-2
Bushdid,12627,68,0.5,remove_1-2
Bushdid,12628,68,0.5,remove_1-2
Bushdid,12629,68,0.5,remove_1-2
Bushdid,12630,68,0.5,remove_1-2
Bushdid,12631,68,0.5,remove_1-2
Bushdid,12632,68,0.5,remove_1-2
Bushdid,12633,68,0.5,remove_1-2
Bushdid,12634,68,0.5,remove_1-2
Bushdid,12635,68,0.5,remove_1-2
Bushdid,12636,68,0.5,remove_1-2
Bushdid,12637,68,0.5,remove_1-2
Bushdid,12638,68,0.5,remove_1-2
Bushdid,12639,38,0.769230769,add_1-2
Bushdid,12640,38,0.769230769,add_1-2
Bushdid,12641,38,0.769230769,add_1-2
Bushdid,12642,38,0.769230769,add_1-2
Bushdid,12643,38,0.769230769,add_1-2
Bushdid,12644,38,0.769230769,add_1-2
Bushdid,12645,38,0.769230769,add_1-2
Bushdid,12646,38,0.769230769,add_1-2
Bushdid,12647,38,0.769230769,add_1-2
Bushdid,12648,38,0.769230769,add_1-2
Bushdid,12649,126,0.769230769,add_2-1
Bushdid,12650,126,0.769230769,add_2-1
Bushdid,12651,126,0.769230769,add_2-1
Bushdid,12652,126,0.769230769,add_2-1
Bushdid,12653,126,0.769230769,add_2-1
Bushdid,12654,126,0.769230769,add_2-1
Bushdid,12655,126,0.769230769,add_2-1
Bushdid,12656,126,0.769230769,add_2-1
Bushdid,12657,126,0.769230769,add_2-1
Bushdid,12658,126,0.769230769,add_2-1
Bushdid,12659,38,0.769230769,remove_1-2
Bushdid,12660,38,0.769230769,remove_1-2
Bushdid,12661,38,0.769230769,remove_1-2
Bushdid,12662,38,0.769230769,remove_1-2
Bushdid,12663,38,0.769230769,remove_1-2
Bushdid,12664,38,0.769230769,remove_1-2
Bushdid,12665,38,0.769230769,remove_1-2
Bushdid,12666,38,0.769230769,remove_1-2
Bushdid,12667,38,0.769230769,remove_1-2
Bushdid,12668,38,0.769230769,remove_1-2
Bushdid,12669,38,0.769230769,remove_1-2
Bushdid,12670,38,0.769230769,remove_1-2
Bushdid,12671,38,0.769230769,remove_1-2
Bushdid,12672,38,0.769230769,remove_1-2
Bushdid,12673,38,0.769230769,remove_1-2
Bushdid,12674,38,0.769230769,remove_1-2
Bushdid,12675,38,0.769230769,remove_1-2
Bushdid,12676,38,0.769230769,remove_1-2
Bushdid,12677,38,0.769230769,remove_1-2
Bushdid,12678,38,0.769230769,remove_1-2
Bushdid,12679,472,0.346153846,add_1-2
Bushdid,12680,469,0.346153846,add_2-1
Bushdid,12681,472,0.346153846,remove_1-2
Bushdid,12682,472,0.346153846,remove_1-2
Bushdid,12683,472,0.346153846,remove_1-2
Bushdid,12684,472,0.346153846,remove_1-2
Bushdid,12685,472,0.346153846,remove_1-2
Bushdid,12686,472,0.346153846,remove_1-2
Bushdid,12687,472,0.346153846,remove_1-2
Bushdid,12688,472,0.346153846,remove_1-2
Bushdid,12689,472,0.346153846,remove_1-2
Bushdid,12690,472,0.346153846,remove_1-2
Bushdid,12691,472,0.346153846,remove_1-2
Bushdid,12692,472,0.346153846,remove_1-2
Bushdid,12693,472,0.346153846,remove_1-2
Bushdid,12694,472,0.346153846,remove_1-2
Bushdid,12695,472,0.346153846,remove_1-2
Bushdid,12696,472,0.346153846,remove_1-2
Bushdid,12697,472,0.346153846,remove_1-2
Bushdid,12698,472,0.346153846,remove_1-2
Bushdid,12699,472,0.346153846,remove_1-2
Bushdid,12700,472,0.346153846,remove_1-2
Bushdid,12701,472,0.346153846,remove_1-2
Bushdid,12702,472,0.346153846,remove_1-2
Bushdid,12703,472,0.346153846,remove_1-2
Bushdid,12704,472,0.346153846,remove_1-2
Bushdid,12705,472,0.346153846,remove_1-2
Bushdid,12706,472,0.346153846,remove_1-2
Bushdid,12707,472,0.346153846,remove_1-2
Bushdid,12708,472,0.346153846,remove_1-2
Bushdid,12709,472,0.346153846,remove_1-2
Bushdid,12710,110,0.538461538,add_1-2
Bushdid,12711,110,0.538461538,add_1-2
Bushdid,12712,110,0.538461538,add_1-2
Bushdid,12713,110,0.538461538,add_1-2
Bushdid,12714,110,0.538461538,add_1-2
Bushdid,12715,110,0.538461538,add_1-2
Bushdid,12716,110,0.538461538,add_1-2
Bushdid,12717,110,0.538461538,add_1-2
Bushdid,12718,110,0.538461538,add_1-2
Bushdid,12719,110,0.538461538,add_1-2
Bushdid,12720,110,0.538461538,add_1-2
Bushdid,12721,110,0.538461538,add_1-2
Bushdid,12722,110,0.538461538,add_1-2
Bushdid,12723,110,0.538461538,add_1-2
Bushdid,12724,110,0.538461538,add_1-2
Bushdid,12725,140,0.538461538,add_2-1
Bushdid,12726,140,0.538461538,add_2-1
Bushdid,12727,140,0.538461538,add_2-1
Bushdid,12728,140,0.538461538,add_2-1
Bushdid,12729,140,0.538461538,add_2-1
Bushdid,12730,140,0.538461538,add_2-1
Bushdid,12731,140,0.538461538,add_2-1
Bushdid,12732,140,0.538461538,add_2-1
Bushdid,12733,140,0.538461538,add_2-1
Bushdid,12734,140,0.538461538,add_2-1
Bushdid,12735,140,0.538461538,add_2-1
Bushdid,12736,140,0.538461538,add_2-1
Bushdid,12737,140,0.538461538,add_2-1
Bushdid,12738,140,0.538461538,add_2-1
Bushdid,12739,140,0.538461538,add_2-1
Bushdid,12740,110,0.538461538,remove_1-2
Bushdid,12741,110,0.538461538,remove_1-2
Bushdid,12742,110,0.538461538,remove_1-2
Bushdid,12743,110,0.538461538,remove_1-2
Bushdid,12744,110,0.538461538,remove_1-2
Bushdid,12745,337,0.5,add_1-2
Bushdid,12746,86,0.5,add_2-1
Bushdid,12747,337,0.5,remove_1-2
Bushdid,12748,337,0.5,remove_1-2
Bushdid,12749,337,0.5,remove_1-2
Bushdid,12750,337,0.5,remove_1-2
Bushdid,12751,337,0.5,remove_1-2
Bushdid,12752,337,0.5,remove_1-2
Bushdid,12753,337,0.5,remove_1-2
Bushdid,12754,337,0.5,remove_1-2
Bushdid,12755,337,0.5,remove_1-2
Bushdid,12756,228,0.653846154,add_1-2
Bushdid,12757,228,0.653846154,add_1-2
Bushdid,12758,228,0.653846154,add_1-2
Bushdid,12759,228,0.653846154,add_1-2
Bushdid,12760,66,0.653846154,add_2-1
Bushdid,12761,66,0.653846154,add_2-1
Bushdid,12762,66,0.653846154,add_2-1
Bushdid,12763,66,0.653846154,add_2-1
Bushdid,12764,228,0.653846154,remove_1-2
Bushdid,12765,228,0.653846154,remove_1-2
Bushdid,12766,228,0.653846154,remove_1-2
Bushdid,12767,228,0.653846154,remove_1-2
Bushdid,12768,228,0.653846154,remove_1-2
Bushdid,12769,228,0.653846154,remove_1-2
Bushdid,12770,74,0.769230769,add_1-2
Bushdid,12771,74,0.769230769,add_1-2
Bushdid,12772,74,0.769230769,add_1-2
Bushdid,12773,74,0.769230769,add_1-2
Bushdid,12774,74,0.769230769,add_1-2
Bushdid,12775,74,0.769230769,add_1-2
Bushdid,12776,74,0.769230769,add_1-2
Bushdid,12777,74,0.769230769,add_1-2
Bushdid,12778,74,0.769230769,add_1-2
Bushdid,12779,74,0.769230769,add_1-2
Bushdid,12780,202,0.769230769,add_2-1
Bushdid,12781,202,0.769230769,add_2-1
Bushdid,12782,202,0.769230769,add_2-1
Bushdid,12783,202,0.769230769,add_2-1
Bushdid,12784,202,0.769230769,add_2-1
Bushdid,12785,202,0.769230769,add_2-1
Bushdid,12786,202,0.769230769,add_2-1
Bushdid,12787,202,0.769230769,add_2-1
Bushdid,12788,202,0.769230769,add_2-1
Bushdid,12789,202,0.769230769,add_2-1
Bushdid,12790,323,0.807692308,add_1-2
Bushdid,12791,323,0.807692308,add_1-2
Bushdid,12792,323,0.807692308,add_1-2
Bushdid,12793,323,0.807692308,add_1-2
Bushdid,12794,323,0.807692308,add_1-2
Bushdid,12795,323,0.807692308,add_1-2
Bushdid,12796,323,0.807692308,add_1-2
Bushdid,12797,323,0.807692308,add_1-2
Bushdid,12798,323,0.807692308,add_1-2
Bushdid,12799,323,0.807692308,add_1-2
Bushdid,12800,323,0.807692308,add_1-2
Bushdid,12801,323,0.807692308,add_1-2
Bushdid,12802,323,0.807692308,add_1-2
Bushdid,12803,323,0.807692308,add_1-2
Bushdid,12804,323,0.807692308,add_1-2
Bushdid,12805,397,0.807692308,add_2-1
Bushdid,12806,397,0.807692308,add_2-1
Bushdid,12807,397,0.807692308,add_2-1
Bushdid,12808,397,0.807692308,add_2-1
Bushdid,12809,397,0.807692308,add_2-1
Bushdid,12810,397,0.807692308,add_2-1
Bushdid,12811,397,0.807692308,add_2-1
Bushdid,12812,397,0.807692308,add_2-1
Bushdid,12813,397,0.807692308,add_2-1
Bushdid,12814,397,0.807692308,add_2-1
Bushdid,12815,397,0.807692308,add_2-1
Bushdid,12816,397,0.807692308,add_2-1
Bushdid,12817,397,0.807692308,add_2-1
Bushdid,12818,397,0.807692308,add_2-1
Bushdid,12819,397,0.807692308,add_2-1
Bushdid,12820,323,0.807692308,remove_1-2
Bushdid,12821,323,0.807692308,remove_1-2
Bushdid,12822,323,0.807692308,remove_1-2
Bushdid,12823,323,0.807692308,remove_1-2
Bushdid,12824,323,0.807692308,remove_1-2
Bushdid,12825,30,0.730769231,add_1-2
Bushdid,12826,30,0.730769231,add_1-2
Bushdid,12827,30,0.730769231,add_1-2
Bushdid,12828,30,0.730769231,add_1-2
Bushdid,12829,30,0.730769231,add_1-2
Bushdid,12830,30,0.730769231,add_1-2
Bushdid,12831,30,0.730769231,add_1-2
Bushdid,12832,30,0.730769231,add_1-2
Bushdid,12833,30,0.730769231,add_1-2
Bushdid,12834,30,0.730769231,add_1-2
Bushdid,12835,30,0.730769231,add_1-2
Bushdid,12836,30,0.730769231,add_1-2
Bushdid,12837,30,0.730769231,add_1-2
Bushdid,12838,30,0.730769231,add_1-2
Bushdid,12839,30,0.730769231,add_1-2
Bushdid,12840,30,0.730769231,add_1-2
Bushdid,12841,30,0.730769231,add_1-2
Bushdid,12842,30,0.730769231,add_1-2
Bushdid,12843,30,0.730769231,add_1-2
Bushdid,12844,30,0.730769231,add_1-2
Bushdid,12845,261,0.730769231,add_2-1
Bushdid,12846,261,0.730769231,add_2-1
Bushdid,12847,261,0.730769231,add_2-1
Bushdid,12848,261,0.730769231,add_2-1
Bushdid,12849,261,0.730769231,add_2-1
Bushdid,12850,261,0.730769231,add_2-1
Bushdid,12851,261,0.730769231,add_2-1
Bushdid,12852,261,0.730769231,add_2-1
Bushdid,12853,261,0.730769231,add_2-1
Bushdid,12854,261,0.730769231,add_2-1
Bushdid,12855,261,0.730769231,add_2-1
Bushdid,12856,261,0.730769231,add_2-1
Bushdid,12857,261,0.730769231,add_2-1
Bushdid,12858,261,0.730769231,add_2-1
Bushdid,12859,261,0.730769231,add_2-1
Bushdid,12860,261,0.730769231,add_2-1
Bushdid,12861,261,0.730769231,add_2-1
Bushdid,12862,261,0.730769231,add_2-1
Bushdid,12863,261,0.730769231,add_2-1
Bushdid,12864,261,0.730769231,add_2-1
Bushdid,12865,313,0.615384615,add_1-2
Bushdid,12866,313,0.615384615,add_1-2
Bushdid,12867,313,0.615384615,add_1-2
Bushdid,12868,313,0.615384615,add_1-2
Bushdid,12869,313,0.615384615,add_1-2
Bushdid,12870,313,0.615384615,add_1-2
Bushdid,12871,313,0.615384615,add_1-2
Bushdid,12872,313,0.615384615,add_1-2
Bushdid,12873,313,0.615384615,add_1-2
Bushdid,12874,313,0.615384615,add_1-2
Bushdid,12875,313,0.615384615,add_1-2
Bushdid,12876,313,0.615384615,add_1-2
Bushdid,12877,313,0.615384615,add_1-2
Bushdid,12878,313,0.615384615,add_1-2
Bushdid,12879,313,0.615384615,add_1-2
Bushdid,12880,481,0.615384615,add_2-1
Bushdid,12881,481,0.615384615,add_2-1
Bushdid,12882,481,0.615384615,add_2-1
Bushdid,12883,481,0.615384615,add_2-1
Bushdid,12884,481,0.615384615,add_2-1
Bushdid,12885,481,0.615384615,add_2-1
Bushdid,12886,481,0.615384615,add_2-1
Bushdid,12887,481,0.615384615,add_2-1
Bushdid,12888,481,0.615384615,add_2-1
Bushdid,12889,481,0.615384615,add_2-1
Bushdid,12890,481,0.615384615,add_2-1
Bushdid,12891,481,0.615384615,add_2-1
Bushdid,12892,481,0.615384615,add_2-1
Bushdid,12893,481,0.615384615,add_2-1
Bushdid,12894,481,0.615384615,add_2-1
Bushdid,12895,313,0.615384615,remove_1-2
Bushdid,12896,313,0.615384615,remove_1-2
Bushdid,12897,313,0.615384615,remove_1-2
Bushdid,12898,313,0.615384615,remove_1-2
Bushdid,12899,313,0.615384615,remove_1-2
Bushdid,12900,193,0.423076923,add_1-2
Bushdid,12901,193,0.423076923,add_1-2
Bushdid,12902,193,0.423076923,add_1-2
Bushdid,12903,193,0.423076923,add_1-2
Bushdid,12904,193,0.423076923,add_1-2
Bushdid,12905,322,0.423076923,add_2-1
Bushdid,12906,322,0.423076923,add_2-1
Bushdid,12907,322,0.423076923,add_2-1
Bushdid,12908,322,0.423076923,add_2-1
Bushdid,12909,322,0.423076923,add_2-1
Bushdid,12910,193,0.423076923,remove_1-2
Bushdid,12911,193,0.423076923,remove_1-2
Bushdid,12912,193,0.423076923,remove_1-2
Bushdid,12913,193,0.423076923,remove_1-2
Bushdid,12914,193,0.423076923,remove_1-2
Bushdid,12915,193,0.423076923,remove_1-2
Bushdid,12916,193,0.423076923,remove_1-2
Bushdid,12917,193,0.423076923,remove_1-2
Bushdid,12918,193,0.423076923,remove_1-2
Bushdid,12919,193,0.423076923,remove_1-2
Bushdid,12920,193,0.423076923,remove_1-2
Bushdid,12921,193,0.423076923,remove_1-2
Bushdid,12922,193,0.423076923,remove_1-2
Bushdid,12923,193,0.423076923,remove_1-2
Bushdid,12924,193,0.423076923,remove_1-2
Bushdid,12925,317,0.576923077,add_1-2
Bushdid,12926,317,0.576923077,add_1-2
Bushdid,12927,317,0.576923077,add_1-2
Bushdid,12928,317,0.576923077,add_1-2
Bushdid,12929,317,0.576923077,add_1-2
Bushdid,12930,317,0.576923077,add_1-2
Bushdid,12931,317,0.576923077,add_1-2
Bushdid,12932,317,0.576923077,add_1-2
Bushdid,12933,317,0.576923077,add_1-2
Bushdid,12934,317,0.576923077,add_1-2
Bushdid,12935,317,0.576923077,add_1-2
Bushdid,12936,317,0.576923077,add_1-2
Bushdid,12937,317,0.576923077,add_1-2
Bushdid,12938,317,0.576923077,add_1-2
Bushdid,12939,317,0.576923077,add_1-2
Bushdid,12940,317,0.576923077,add_1-2
Bushdid,12941,317,0.576923077,add_1-2
Bushdid,12942,317,0.576923077,add_1-2
Bushdid,12943,317,0.576923077,add_1-2
Bushdid,12944,317,0.576923077,add_1-2
Bushdid,12945,256,0.576923077,add_2-1
Bushdid,12946,256,0.576923077,add_2-1
Bushdid,12947,256,0.576923077,add_2-1
Bushdid,12948,256,0.576923077,add_2-1
Bushdid,12949,256,0.576923077,add_2-1
Bushdid,12950,256,0.576923077,add_2-1
Bushdid,12951,256,0.576923077,add_2-1
Bushdid,12952,256,0.576923077,add_2-1
Bushdid,12953,256,0.576923077,add_2-1
Bushdid,12954,256,0.576923077,add_2-1
Bushdid,12955,256,0.576923077,add_2-1
Bushdid,12956,256,0.576923077,add_2-1
Bushdid,12957,256,0.576923077,add_2-1
Bushdid,12958,256,0.576923077,add_2-1
Bushdid,12959,256,0.576923077,add_2-1
Bushdid,12960,256,0.576923077,add_2-1
Bushdid,12961,256,0.576923077,add_2-1
Bushdid,12962,256,0.576923077,add_2-1
Bushdid,12963,256,0.576923077,add_2-1
Bushdid,12964,256,0.576923077,add_2-1
Bushdid,12965,317,0.576923077,remove_1-2
Bushdid,12966,317,0.576923077,remove_1-2
Bushdid,12967,317,0.576923077,remove_1-2
Bushdid,12968,317,0.576923077,remove_1-2
Bushdid,12969,317,0.576923077,remove_1-2
Bushdid,12970,317,0.576923077,remove_1-2
Bushdid,12971,317,0.576923077,remove_1-2
Bushdid,12972,317,0.576923077,remove_1-2
Bushdid,12973,317,0.576923077,remove_1-2
Bushdid,12974,317,0.576923077,remove_1-2
Bushdid,12975,254,0.576923077,add_1-2
Bushdid,12976,254,0.576923077,add_1-2
Bushdid,12977,254,0.576923077,add_1-2
Bushdid,12978,254,0.576923077,add_1-2
Bushdid,12979,254,0.576923077,add_1-2
Bushdid,12980,254,0.576923077,add_1-2
Bushdid,12981,254,0.576923077,add_1-2
Bushdid,12982,254,0.576923077,add_1-2
Bushdid,12983,254,0.576923077,add_1-2
Bushdid,12984,254,0.576923077,add_1-2
Bushdid,12985,184,0.576923077,add_2-1
Bushdid,12986,184,0.576923077,add_2-1
Bushdid,12987,184,0.576923077,add_2-1
Bushdid,12988,184,0.576923077,add_2-1
Bushdid,12989,184,0.576923077,add_2-1
Bushdid,12990,184,0.576923077,add_2-1
Bushdid,12991,184,0.576923077,add_2-1
Bushdid,12992,184,0.576923077,add_2-1
Bushdid,12993,184,0.576923077,add_2-1
Bushdid,12994,184,0.576923077,add_2-1
Bushdid,12995,254,0.576923077,remove_1-2
Bushdid,12996,254,0.576923077,remove_1-2
Bushdid,12997,254,0.576923077,remove_1-2
